player_name,round,transfers_in,transfers_out,net_transfers,transfer_in_pct,transfer_out_pct,tag,status,cost,avg_points,proj_avg,owned_by_pct
Mitch Lewis,6,0,0,0,0.0,0.0,,injured,605000,0.0,62.03,0.06
Tom Doedee,2,2,138,-136,0.0,0.08,,not-playing,399000,0.0,61.16,0.63
Tom Doedee,3,1,79,-78,0.0,0.05,,not-playing,399000,0.0,61.16,0.63
Tom Doedee,4,0,33,-33,0.0,0.02,,not-playing,399000,0.0,61.16,0.63
Tom Doedee,5,7,30,-23,0.0,0.02,,not-playing,399000,0.0,61.16,0.63
Tom Doedee,6,4,16,-12,0.0,0.01,,not-playing,399000,0.0,61.16,0.63
Jack Henry,2,1497,2,1495,0.91,0.0,,injured,659000,71.8,55.94,1.28
Jack Henry,3,1023,26,997,0.62,0.02,,injured,659000,71.8,55.94,1.28
Jack Henry,4,213,213,0,0.13,0.13,,injured,659000,71.8,55.94,1.28
Jack Henry,5,24,1703,-1679,0.01,1.04,falling,injured,659000,71.8,55.94,1.28
Jack Henry,6,0,420,-420,0.0,0.39,,injured,659000,71.8,55.94,1.28
Harry McKay,2,15,276,-261,0.01,0.17,,uncertain,748000,39.0,73.96,1.15
Harry McKay,3,1,573,-572,0.0,0.35,falling,uncertain,748000,39.0,73.96,1.15
Harry McKay,4,1,154,-153,0.0,0.09,,uncertain,748000,39.0,73.96,1.15
Harry McKay,5,12,63,-51,0.01,0.04,,uncertain,748000,39.0,73.96,1.15
Harry McKay,6,0,63,-63,0.0,0.06,,uncertain,748000,39.0,73.96,1.15
Harry Boyd,2,478,593,-115,0.29,0.36,,uncertain,268000,68.0,0.0,52.72
Harry Boyd,3,169,557,-388,0.1,0.34,,uncertain,268000,68.0,0.0,52.72
Harry Boyd,4,175,463,-288,0.11,0.28,,uncertain,268000,68.0,0.0,52.72
Harry Boyd,5,139,402,-263,0.09,0.25,,uncertain,268000,68.0,0.0,52.72
Harry Boyd,6,165,146,19,0.15,0.14,,uncertain,268000,68.0,0.0,52.72
Harry Morrison,2,39,6,33,0.02,0.0,,uncertain,638000,67.6,74.41,1.13
Harry Morrison,3,29,19,10,0.02,0.01,,uncertain,638000,67.6,74.41,1.13
Harry Morrison,4,12,63,-51,0.01,0.04,,uncertain,638000,67.6,74.41,1.13
Harry Morrison,5,30,22,8,0.02,0.01,,uncertain,638000,67.6,74.41,1.13
Harry Morrison,6,15,18,-3,0.01,0.02,,uncertain,638000,67.6,74.41,1.13
Willem Drew,2,2,19,-17,0.0,0.01,,uncertain,769000,73.6,80.51,0.29
Willem Drew,3,15,1,14,0.01,0.0,,uncertain,769000,73.6,80.51,0.29
Willem Drew,4,3,25,-22,0.0,0.02,,uncertain,769000,73.6,80.51,0.29
Willem Drew,5,6,22,-16,0.0,0.01,,uncertain,769000,73.6,80.51,0.29
Willem Drew,6,3,8,-5,0.0,0.01,,uncertain,769000,73.6,80.51,0.29
Hugh McCluggage,2,10,54,-44,0.01,0.03,,playing,1009000,104.6,91.73,2.13
Hugh McCluggage,3,1,29,-28,0.0,0.02,,playing,1009000,104.6,91.73,2.13
Hugh McCluggage,4,92,6,86,0.06,0.0,,playing,1009000,104.6,91.73,2.13
Hugh McCluggage,5,1536,3,1533,0.94,0.0,,playing,1009000,104.6,91.73,2.13
Hugh McCluggage,6,346,5,341,0.32,0.0,,playing,1009000,104.6,91.73,2.13
Lloyd Meek,2,48,1773,-1725,0.03,1.08,falling,uncertain,863000,87.6,91.81,7.5
Lloyd Meek,3,80,2072,-1992,0.05,1.26,falling,uncertain,863000,87.6,91.81,7.5
Lloyd Meek,4,41,1856,-1815,0.02,1.12,falling,uncertain,863000,87.6,91.81,7.5
Lloyd Meek,5,631,100,531,0.39,0.06,,uncertain,863000,87.6,91.81,7.5
Lloyd Meek,6,434,21,413,0.41,0.02,,uncertain,863000,87.6,91.81,7.5
Daniel Rioli,2,3,838,-835,0.0,0.51,falling,uncertain,808000,77.5,79.88,2.87
Daniel Rioli,3,216,48,168,0.13,0.03,,uncertain,808000,77.5,79.88,2.87
Daniel Rioli,4,39,211,-172,0.02,0.13,,uncertain,808000,77.5,79.88,2.87
Daniel Rioli,5,242,6,236,0.15,0.0,,uncertain,808000,77.5,79.88,2.87
Daniel Rioli,6,29,239,-210,0.03,0.22,,uncertain,808000,77.5,79.88,2.87
Lachlan Murphy,2,1,4,-3,0.0,0.0,,uncertain,533000,48.0,57.3,0.05
Lachlan Murphy,3,0,4,-4,0.0,0.0,,uncertain,533000,48.0,57.3,0.05
Lachlan Murphy,4,6,2,4,0.0,0.0,,uncertain,533000,48.0,57.3,0.05
Lachlan Murphy,5,1,5,-4,0.0,0.0,,uncertain,533000,48.0,57.3,0.05
Lachlan Murphy,6,0,1,-1,0.0,0.0,,uncertain,533000,48.0,57.3,0.05
Nick Larkey,2,85,19,66,0.05,0.01,,uncertain,593000,61.6,60.59,1.72
Nick Larkey,3,63,18,45,0.04,0.01,,uncertain,593000,61.6,60.59,1.72
Nick Larkey,4,67,21,46,0.04,0.01,,uncertain,593000,61.6,60.59,1.72
Nick Larkey,5,45,83,-38,0.03,0.05,,uncertain,593000,61.6,60.59,1.72
Nick Larkey,6,16,29,-13,0.01,0.03,,uncertain,593000,61.6,60.59,1.72
Ned Reeves,2,5,37,-32,0.0,0.02,,uncertain,512000,0.0,76.53,0.51
Ned Reeves,3,6,39,-33,0.0,0.02,,uncertain,512000,0.0,76.53,0.51
Ned Reeves,4,7,32,-25,0.0,0.02,,uncertain,512000,0.0,76.53,0.51
Ned Reeves,5,12,20,-8,0.01,0.01,,uncertain,512000,0.0,76.53,0.51
Ned Reeves,6,10,19,-9,0.01,0.02,,uncertain,512000,0.0,76.53,0.51
Jordan Ridley,2,1,397,-396,0.0,0.24,,uncertain,759000,66.0,89.24,0.5
Jordan Ridley,3,17,53,-36,0.01,0.03,,uncertain,759000,66.0,89.24,0.5
Jordan Ridley,4,0,48,-48,0.0,0.03,,uncertain,759000,66.0,89.24,0.5
Jordan Ridley,5,18,15,3,0.01,0.01,,uncertain,759000,66.0,89.24,0.5
Jordan Ridley,6,46,4,42,0.04,0.0,,uncertain,759000,66.0,89.24,0.5
Jack Silvagni,2,1025,6,1019,0.62,0.0,,uncertain,629000,73.2,60.0,2.85
Jack Silvagni,3,224,80,144,0.14,0.05,,uncertain,629000,73.2,60.0,2.85
Jack Silvagni,4,171,50,121,0.1,0.03,,uncertain,629000,73.2,60.0,2.85
Jack Silvagni,5,197,52,145,0.12,0.03,,uncertain,629000,73.2,60.0,2.85
Jack Silvagni,6,159,135,24,0.15,0.13,,uncertain,629000,73.2,60.0,2.85
Izak Rankine,2,1582,11,1571,0.96,0.01,,uncertain,876000,93.8,71.4,24.22
Izak Rankine,3,1978,109,1869,1.2,0.07,,uncertain,876000,93.8,71.4,24.22
Izak Rankine,4,6573,12,6561,3.98,0.01,hot_pick,uncertain,876000,93.8,71.4,24.22
Izak Rankine,5,239,469,-230,0.15,0.29,,uncertain,876000,93.8,71.4,24.22
Izak Rankine,6,769,16,753,0.72,0.01,,uncertain,876000,93.8,71.4,24.22
Connor Rozee,2,533,45,488,0.32,0.03,,uncertain,1042000,110.2,87.09,37.46
Connor Rozee,3,3460,13,3447,2.1,0.01,hot_pick,uncertain,1042000,110.2,87.09,37.46
Connor Rozee,4,197,408,-211,0.12,0.25,,uncertain,1042000,110.2,87.09,37.46
Connor Rozee,5,70,1038,-968,0.04,0.64,falling,uncertain,1042000,110.2,87.09,37.46
Connor Rozee,6,350,78,272,0.33,0.07,,uncertain,1042000,110.2,87.09,37.46
Isaac Cumming,2,63,101,-38,0.04,0.06,,uncertain,585000,61.6,67.57,2.54
Isaac Cumming,3,9,782,-773,0.01,0.47,falling,uncertain,585000,61.6,67.57,2.54
Isaac Cumming,4,28,285,-257,0.02,0.17,,uncertain,585000,61.6,67.57,2.54
Isaac Cumming,5,160,36,124,0.1,0.02,,uncertain,585000,61.6,67.57,2.54
Isaac Cumming,6,16,101,-85,0.01,0.09,,uncertain,585000,61.6,67.57,2.54
Matthew Kennedy,2,124,10,114,0.08,0.01,,uncertain,837000,88.6,77.48,2.06
Matthew Kennedy,3,46,46,0,0.03,0.03,,uncertain,837000,88.6,77.48,2.06
Matthew Kennedy,4,177,11,166,0.11,0.01,,uncertain,837000,88.6,77.48,2.06
Matthew Kennedy,5,240,16,224,0.15,0.01,,uncertain,837000,88.6,77.48,2.06
Matthew Kennedy,6,74,23,51,0.07,0.02,,uncertain,837000,88.6,77.48,2.06
Bayley Fritsch,2,16,20,-4,0.01,0.01,,uncertain,521000,55.6,57.29,0.64
Bayley Fritsch,3,9,78,-69,0.01,0.05,,uncertain,521000,55.6,57.29,0.64
Bayley Fritsch,4,4,28,-24,0.0,0.02,,uncertain,521000,55.6,57.29,0.64
Bayley Fritsch,5,21,27,-6,0.01,0.02,,uncertain,521000,55.6,57.29,0.64
Bayley Fritsch,6,10,11,-1,0.01,0.01,,uncertain,521000,55.6,57.29,0.64
Toby Pink,2,2,5,-3,0.0,0.0,,uncertain,401000,62.0,43.1,0.25
Toby Pink,3,56,3,53,0.03,0.0,,uncertain,401000,62.0,43.1,0.25
Toby Pink,4,8,16,-8,0.0,0.01,,uncertain,401000,62.0,43.1,0.25
Toby Pink,5,36,16,20,0.02,0.01,,uncertain,401000,62.0,43.1,0.25
Toby Pink,6,28,12,16,0.03,0.01,,uncertain,401000,62.0,43.1,0.25
Ben McKay,2,16,42,-26,0.01,0.03,,uncertain,461000,40.0,53.18,0.53
Ben McKay,3,22,78,-56,0.01,0.05,,uncertain,461000,40.0,53.18,0.53
Ben McKay,4,3,81,-78,0.0,0.05,,uncertain,461000,40.0,53.18,0.53
Ben McKay,5,9,29,-20,0.01,0.02,,uncertain,461000,40.0,53.18,0.53
Ben McKay,6,7,8,-1,0.01,0.01,,uncertain,461000,40.0,53.18,0.53
Esava Ratugolea,2,1,83,-82,0.0,0.05,,uncertain,479000,44.0,44.17,0.51
Esava Ratugolea,3,38,18,20,0.02,0.01,,uncertain,479000,44.0,44.17,0.51
Esava Ratugolea,4,36,7,29,0.02,0.0,,uncertain,479000,44.0,44.17,0.51
Esava Ratugolea,5,20,9,11,0.01,0.01,,uncertain,479000,44.0,44.17,0.51
Esava Ratugolea,6,6,15,-9,0.01,0.01,,uncertain,479000,44.0,44.17,0.51
James Worpel,2,1,114,-113,0.0,0.07,,uncertain,753000,67.0,80.78,1.64
James Worpel,3,1,59,-58,0.0,0.04,,uncertain,753000,67.0,80.78,1.64
James Worpel,4,0,30,-30,0.0,0.02,,uncertain,753000,67.0,80.78,1.64
James Worpel,5,57,26,31,0.03,0.02,,uncertain,753000,67.0,80.78,1.64
James Worpel,6,41,0,41,0.04,0.0,,uncertain,753000,67.0,80.78,1.64
Jack Higgins,2,8,7,1,0.0,0.0,,uncertain,617000,61.4,61.14,0.39
Jack Higgins,3,27,4,23,0.02,0.0,,uncertain,617000,61.4,61.14,0.39
Jack Higgins,4,17,15,2,0.01,0.01,,uncertain,617000,61.4,61.14,0.39
Jack Higgins,5,20,7,13,0.01,0.0,,uncertain,617000,61.4,61.14,0.39
Jack Higgins,6,2,12,-10,0.0,0.01,,uncertain,617000,61.4,61.14,0.39
Lachie Fogarty,2,3,25,-22,0.0,0.02,,uncertain,498000,50.6,54.63,0.45
Lachie Fogarty,3,5,31,-26,0.0,0.02,,uncertain,498000,50.6,54.63,0.45
Lachie Fogarty,4,6,12,-6,0.0,0.01,,uncertain,498000,50.6,54.63,0.45
Lachie Fogarty,5,7,16,-9,0.0,0.01,,uncertain,498000,50.6,54.63,0.45
Lachie Fogarty,6,3,6,-3,0.0,0.01,,uncertain,498000,50.6,54.63,0.45
Andrew Brayshaw,2,57,164,-107,0.03,0.1,,uncertain,1027000,104.8,106.55,14.02
Andrew Brayshaw,3,59,652,-593,0.04,0.4,falling,uncertain,1027000,104.8,106.55,14.02
Andrew Brayshaw,4,188,101,87,0.11,0.06,,uncertain,1027000,104.8,106.55,14.02
Andrew Brayshaw,5,5878,27,5851,3.6,0.02,hot_pick,uncertain,1027000,104.8,106.55,14.02
Andrew Brayshaw,6,1005,11,994,0.94,0.01,,uncertain,1027000,104.8,106.55,14.02
Cam Rayner,2,59,163,-104,0.04,0.1,,playing,613000,58.8,65.22,1.67
Cam Rayner,3,12,160,-148,0.01,0.1,,playing,613000,58.8,65.22,1.67
Cam Rayner,4,17,129,-112,0.01,0.08,,playing,613000,58.8,65.22,1.67
Cam Rayner,5,29,51,-22,0.02,0.03,,playing,613000,58.8,65.22,1.67
Cam Rayner,6,9,56,-47,0.01,0.05,,playing,613000,58.8,65.22,1.67
Adam Cerra,2,384,57,327,0.23,0.03,,uncertain,874000,97.2,77.37,16.4
Adam Cerra,3,1765,12,1753,1.07,0.01,,uncertain,874000,97.2,77.37,16.4
Adam Cerra,4,478,103,375,0.29,0.06,,uncertain,874000,97.2,77.37,16.4
Adam Cerra,5,2474,42,2432,1.52,0.03,hot_pick,uncertain,874000,97.2,77.37,16.4
Adam Cerra,6,536,64,472,0.5,0.06,,uncertain,874000,97.2,77.37,16.4
Noah Balta,2,2,54,-52,0.0,0.03,,uncertain,624000,0.0,55.15,0.25
Noah Balta,3,4,29,-25,0.0,0.02,,uncertain,624000,0.0,55.15,0.25
Noah Balta,4,4,38,-34,0.0,0.02,,uncertain,624000,0.0,55.15,0.25
Noah Balta,5,5,18,-13,0.0,0.01,,uncertain,624000,0.0,55.15,0.25
Noah Balta,6,1,8,-7,0.0,0.01,,uncertain,624000,0.0,55.15,0.25
Brent Daniels,2,2,1387,-1385,0.0,0.84,falling,injured,713000,56.3,71.95,10.23
Brent Daniels,3,3,137,-134,0.0,0.08,,injured,713000,56.3,71.95,10.23
Brent Daniels,4,11,188,-177,0.01,0.11,,injured,713000,56.3,71.95,10.23
Brent Daniels,5,2,603,-601,0.0,0.37,falling,injured,713000,56.3,71.95,10.23
Brent Daniels,6,0,259,-259,0.0,0.24,,injured,713000,56.3,71.95,10.23
Kane Farrell,2,93,11,82,0.06,0.01,,uncertain,783000,77.4,73.59,1.93
Kane Farrell,3,3186,0,3186,1.93,0.0,hot_pick,uncertain,783000,77.4,73.59,1.93
Kane Farrell,4,57,132,-75,0.03,0.08,,uncertain,783000,77.4,73.59,1.93
Kane Farrell,5,12,860,-848,0.01,0.53,falling,uncertain,783000,77.4,73.59,1.93
Kane Farrell,6,5,1044,-1039,0.0,0.98,falling,uncertain,783000,77.4,73.59,1.93
Paddy Dow,2,0,16,-16,0.0,0.01,,injured,649000,0.0,66.71,0.06
Paddy Dow,3,0,9,-9,0.0,0.01,,injured,649000,0.0,66.71,0.06
Paddy Dow,4,0,5,-5,0.0,0.0,,injured,649000,0.0,66.71,0.06
Paddy Dow,5,0,1,-1,0.0,0.0,,injured,649000,0.0,66.71,0.06
Paddy Dow,6,0,3,-3,0.0,0.0,,injured,649000,0.0,66.71,0.06
Hunter Clark,2,1,11,-10,0.0,0.01,,injured,641000,30.5,75.57,0.04
Hunter Clark,3,0,14,-14,0.0,0.01,,injured,641000,30.5,75.57,0.04
Hunter Clark,4,0,12,-12,0.0,0.01,,injured,641000,30.5,75.57,0.04
Hunter Clark,5,0,10,-10,0.0,0.01,,injured,641000,30.5,75.57,0.04
Hunter Clark,6,0,2,-2,0.0,0.0,,injured,641000,30.5,75.57,0.04
Luke Davies-Uniacke,2,12,111,-99,0.01,0.07,,uncertain,896000,89.0,93.32,1.79
Luke Davies-Uniacke,3,19,120,-101,0.01,0.07,,uncertain,896000,89.0,93.32,1.79
Luke Davies-Uniacke,4,10,180,-170,0.01,0.11,,uncertain,896000,89.0,93.32,1.79
Luke Davies-Uniacke,5,45,62,-17,0.03,0.04,,uncertain,896000,89.0,93.32,1.79
Luke Davies-Uniacke,6,52,16,36,0.05,0.01,,uncertain,896000,89.0,93.32,1.79
Charlie Spargo,2,17,15,2,0.01,0.01,,uncertain,305000,26.7,53.46,0.5
Charlie Spargo,3,12,21,-9,0.01,0.01,,uncertain,305000,26.7,53.46,0.5
Charlie Spargo,4,9,26,-17,0.01,0.02,,uncertain,305000,26.7,53.46,0.5
Charlie Spargo,5,32,17,15,0.02,0.01,,uncertain,305000,26.7,53.46,0.5
Charlie Spargo,6,12,10,2,0.01,0.01,,uncertain,305000,26.7,53.46,0.5
Zac Bailey,2,141,40,101,0.09,0.02,,playing,753000,81.0,68.66,2.43
Zac Bailey,3,67,43,24,0.04,0.03,,playing,753000,81.0,68.66,2.43
Zac Bailey,4,101,34,67,0.06,0.02,,playing,753000,81.0,68.66,2.43
Zac Bailey,5,157,42,115,0.1,0.03,,playing,753000,81.0,68.66,2.43
Zac Bailey,6,216,14,202,0.2,0.01,,playing,753000,81.0,68.66,2.43
Jack Payne,2,8,36,-28,0.0,0.02,,playing,534000,55.6,51.65,0.39
Jack Payne,3,22,7,15,0.01,0.0,,playing,534000,55.6,51.65,0.39
Jack Payne,4,30,4,26,0.02,0.0,,playing,534000,55.6,51.65,0.39
Jack Payne,5,33,16,17,0.02,0.01,,playing,534000,55.6,51.65,0.39
Jack Payne,6,15,7,8,0.01,0.01,,playing,534000,55.6,51.65,0.39
Brandon Starcevich,2,33,305,-272,0.02,0.19,,injured,480000,50.0,60.36,0.81
Brandon Starcevich,3,3,289,-286,0.0,0.18,,injured,480000,50.0,60.36,0.81
Brandon Starcevich,4,5,100,-95,0.0,0.06,,injured,480000,50.0,60.36,0.81
Brandon Starcevich,5,2,107,-105,0.0,0.07,,injured,480000,50.0,60.36,0.81
Brandon Starcevich,6,1,31,-30,0.0,0.03,,injured,480000,50.0,60.36,0.81
Ben Miller,2,19,8,11,0.01,0.0,,uncertain,605000,63.6,50.87,0.4
Ben Miller,3,20,1,19,0.01,0.0,,uncertain,605000,63.6,50.87,0.4
Ben Miller,4,31,3,28,0.02,0.0,,uncertain,605000,63.6,50.87,0.4
Ben Miller,5,25,7,18,0.02,0.0,,uncertain,605000,63.6,50.87,0.4
Ben Miller,6,2,18,-16,0.0,0.02,,uncertain,605000,63.6,50.87,0.4
Aaron Naughton,2,98,6,92,0.06,0.0,,uncertain,573000,57.6,66.0,0.61
Aaron Naughton,3,17,79,-62,0.01,0.05,,uncertain,573000,57.6,66.0,0.61
Aaron Naughton,4,7,85,-78,0.0,0.05,,uncertain,573000,57.6,66.0,0.61
Aaron Naughton,5,7,58,-51,0.0,0.04,,uncertain,573000,57.6,66.0,0.61
Aaron Naughton,6,9,13,-4,0.01,0.01,,uncertain,573000,57.6,66.0,0.61
Jordan Boyd,2,0,6,-6,0.0,0.0,,uncertain,578000,37.0,57.08,0.09
Jordan Boyd,3,3,2,1,0.0,0.0,,uncertain,578000,37.0,57.08,0.09
Jordan Boyd,4,0,1,-1,0.0,0.0,,uncertain,578000,37.0,57.08,0.09
Jordan Boyd,5,1,6,-5,0.0,0.0,,uncertain,578000,37.0,57.08,0.09
Jordan Boyd,6,1,1,0,0.0,0.0,,uncertain,578000,37.0,57.08,0.09
Paul Curtis,2,57,1,56,0.03,0.0,,uncertain,701000,77.6,57.82,0.77
Paul Curtis,3,314,0,314,0.19,0.0,,uncertain,701000,77.6,57.82,0.77
Paul Curtis,4,53,36,17,0.03,0.02,,uncertain,701000,77.6,57.82,0.77
Paul Curtis,5,145,8,137,0.09,0.0,,uncertain,701000,77.6,57.82,0.77
Paul Curtis,6,16,25,-9,0.01,0.02,,uncertain,701000,77.6,57.82,0.77
Patrick Lipinski,2,200,48,152,0.12,0.03,,playing,703000,71.6,70.77,8.25
Patrick Lipinski,3,33,682,-649,0.02,0.41,falling,playing,703000,71.6,70.77,8.25
Patrick Lipinski,4,78,99,-21,0.05,0.06,,playing,703000,71.6,70.77,8.25
Patrick Lipinski,5,37,200,-163,0.02,0.12,,playing,703000,71.6,70.77,8.25
Patrick Lipinski,6,40,79,-39,0.04,0.07,,playing,703000,71.6,70.77,8.25
Hayden McLean,2,2,4,-2,0.0,0.0,,uncertain,611000,56.3,54.9,0.1
Hayden McLean,3,0,1,-1,0.0,0.0,,uncertain,611000,56.3,54.9,0.1
Hayden McLean,4,1,0,1,0.0,0.0,,uncertain,611000,56.3,54.9,0.1
Hayden McLean,5,2,3,-1,0.0,0.0,,uncertain,611000,56.3,54.9,0.1
Hayden McLean,6,0,0,0,0.0,0.0,,uncertain,611000,56.3,54.9,0.1
Darragh Joyce,2,1,2,-1,0.0,0.0,,not-playing,433000,0.0,44.85,0.06
Darragh Joyce,3,1,8,-7,0.0,0.0,,not-playing,433000,0.0,44.85,0.06
Darragh Joyce,4,1,9,-8,0.0,0.01,,not-playing,433000,0.0,44.85,0.06
Darragh Joyce,5,0,1,-1,0.0,0.0,,not-playing,433000,0.0,44.85,0.06
Darragh Joyce,6,0,1,-1,0.0,0.0,,not-playing,433000,0.0,44.85,0.06
Brandon Zerk-Thatcher,2,0,55,-55,0.0,0.03,,injured,517000,0.0,50.93,0.2
Brandon Zerk-Thatcher,3,0,34,-34,0.0,0.02,,injured,517000,0.0,50.93,0.2
Brandon Zerk-Thatcher,4,1,24,-23,0.0,0.01,,injured,517000,0.0,50.93,0.2
Brandon Zerk-Thatcher,5,0,16,-16,0.0,0.01,,injured,517000,0.0,50.93,0.2
Brandon Zerk-Thatcher,6,0,6,-6,0.0,0.01,,injured,517000,0.0,50.93,0.2
Jack Lukosius,2,12,78,-66,0.01,0.05,,injured,549000,23.0,60.9,0.34
Jack Lukosius,3,2,395,-393,0.0,0.24,,injured,549000,23.0,60.9,0.34
Jack Lukosius,4,0,127,-127,0.0,0.08,,injured,549000,23.0,60.9,0.34
Jack Lukosius,5,0,65,-65,0.0,0.04,,injured,549000,23.0,60.9,0.34
Jack Lukosius,6,0,20,-20,0.0,0.02,,injured,549000,23.0,60.9,0.34
Liam Ryan,2,8,20,-12,0.0,0.01,,uncertain,596000,59.7,59.83,0.37
Liam Ryan,3,36,1,35,0.02,0.0,,uncertain,596000,59.7,59.83,0.37
Liam Ryan,4,7,23,-16,0.0,0.01,,uncertain,596000,59.7,59.83,0.37
Liam Ryan,5,0,25,-25,0.0,0.02,,uncertain,596000,59.7,59.83,0.37
Liam Ryan,6,0,3,-3,0.0,0.0,,uncertain,596000,59.7,59.83,0.37
Oscar Allen,2,19,32,-13,0.01,0.02,,uncertain,482000,44.8,59.76,0.7
Oscar Allen,3,7,69,-62,0.0,0.04,,uncertain,482000,44.8,59.76,0.7
Oscar Allen,4,1,94,-93,0.0,0.06,,uncertain,482000,44.8,59.76,0.7
Oscar Allen,5,6,56,-50,0.0,0.03,,uncertain,482000,44.8,59.76,0.7
Oscar Allen,6,7,27,-20,0.01,0.03,,uncertain,482000,44.8,59.76,0.7
Jacob Wehr,2,3,18,-15,0.0,0.01,,uncertain,527000,55.8,58.27,0.6
Jacob Wehr,3,6,4,2,0.0,0.0,,uncertain,527000,55.8,58.27,0.6
Jacob Wehr,4,9,13,-4,0.01,0.01,,uncertain,527000,55.8,58.27,0.6
Jacob Wehr,5,7,12,-5,0.0,0.01,,uncertain,527000,55.8,58.27,0.6
Jacob Wehr,6,33,1,32,0.03,0.0,,uncertain,527000,55.8,58.27,0.6
Tim English,2,28,722,-694,0.02,0.44,falling,uncertain,990000,97.0,93.04,6.58
Tim English,3,68,205,-137,0.04,0.12,,uncertain,990000,97.0,93.04,6.58
Tim English,4,77,153,-76,0.05,0.09,,uncertain,990000,97.0,93.04,6.58
Tim English,5,427,70,357,0.26,0.04,,uncertain,990000,97.0,93.04,6.58
Tim English,6,250,35,215,0.23,0.03,,uncertain,990000,97.0,93.04,6.58
Beau McCreery,2,14,12,2,0.01,0.01,,playing,530000,53.8,55.95,0.96
Beau McCreery,3,1,63,-62,0.0,0.04,,playing,530000,53.8,55.95,0.96
Beau McCreery,4,7,13,-6,0.0,0.01,,playing,530000,53.8,55.95,0.96
Beau McCreery,5,7,29,-22,0.0,0.02,,playing,530000,53.8,55.95,0.96
Beau McCreery,6,12,12,0,0.01,0.01,,playing,530000,53.8,55.95,0.96
Jed McEntee,2,2,11,-9,0.0,0.01,,injured,351000,0.0,46.47,0.19
Jed McEntee,3,1,15,-14,0.0,0.01,,injured,351000,0.0,46.47,0.19
Jed McEntee,4,0,23,-23,0.0,0.01,,injured,351000,0.0,46.47,0.19
Jed McEntee,5,0,10,-10,0.0,0.01,,injured,351000,0.0,46.47,0.19
Jed McEntee,6,0,4,-4,0.0,0.0,,injured,351000,0.0,46.47,0.19
Dylan Stephens,2,3,6,-3,0.0,0.0,,uncertain,471000,52.3,61.96,0.26
Dylan Stephens,3,1,5,-4,0.0,0.0,,uncertain,471000,52.3,61.96,0.26
Dylan Stephens,4,13,3,10,0.01,0.0,,uncertain,471000,52.3,61.96,0.26
Dylan Stephens,5,33,3,30,0.02,0.0,,uncertain,471000,52.3,61.96,0.26
Dylan Stephens,6,23,3,20,0.02,0.0,,uncertain,471000,52.3,61.96,0.26
Mitchell Hinge,2,13,10,3,0.01,0.01,,uncertain,838000,86.0,75.34,0.74
Mitchell Hinge,3,25,14,11,0.02,0.01,,uncertain,838000,86.0,75.34,0.74
Mitchell Hinge,4,62,0,62,0.04,0.0,,uncertain,838000,86.0,75.34,0.74
Mitchell Hinge,5,25,7,18,0.02,0.0,,uncertain,838000,86.0,75.34,0.74
Mitchell Hinge,6,21,6,15,0.02,0.01,,uncertain,838000,86.0,75.34,0.74
Zach Guthrie,2,223,8,215,0.14,0.0,,uncertain,856000,92.2,77.14,1.71
Zach Guthrie,3,54,11,43,0.03,0.01,,uncertain,856000,92.2,77.14,1.71
Zach Guthrie,4,12,31,-19,0.01,0.02,,uncertain,856000,92.2,77.14,1.71
Zach Guthrie,5,758,1,757,0.46,0.0,,uncertain,856000,92.2,77.14,1.71
Zach Guthrie,6,76,35,41,0.07,0.03,,uncertain,856000,92.2,77.14,1.71
Tom De Koning,2,4347,10,4337,2.65,0.01,hot_pick,uncertain,1003000,105.2,73.47,49.7
Tom De Koning,3,3592,36,3556,2.18,0.02,hot_pick,uncertain,1003000,105.2,73.47,49.7
Tom De Koning,4,2680,11,2669,1.62,0.01,hot_pick,uncertain,1003000,105.2,73.47,49.7
Tom De Koning,5,1609,47,1562,0.99,0.03,,uncertain,1003000,105.2,73.47,49.7
Tom De Koning,6,349,770,-421,0.33,0.72,,uncertain,1003000,105.2,73.47,49.7
Gryan Miers,2,112,10,102,0.07,0.01,,uncertain,879000,88.0,74.64,4.24
Gryan Miers,3,19,133,-114,0.01,0.08,,uncertain,879000,88.0,74.64,4.24
Gryan Miers,4,60,12,48,0.04,0.01,,uncertain,879000,88.0,74.64,4.24
Gryan Miers,5,127,18,109,0.08,0.01,,uncertain,879000,88.0,74.64,4.24
Gryan Miers,6,3,90,-87,0.0,0.08,,uncertain,879000,88.0,74.64,4.24
Tristan Xerri,2,652,59,593,0.4,0.04,,uncertain,984000,89.4,109.61,52.45
Tristan Xerri,3,511,115,396,0.31,0.07,,uncertain,984000,89.4,109.61,52.45
Tristan Xerri,4,98,1263,-1165,0.06,0.77,falling,uncertain,984000,89.4,109.61,52.45
Tristan Xerri,5,97,2600,-2503,0.06,1.59,falling,uncertain,984000,89.4,109.61,52.45
Tristan Xerri,6,48,4387,-4339,0.04,4.11,falling,uncertain,984000,89.4,109.61,52.45
Ben Paton,2,36,217,-181,0.02,0.13,,uncertain,442000,38.5,58.18,1.54
Ben Paton,3,4,215,-211,0.0,0.13,,uncertain,442000,38.5,58.18,1.54
Ben Paton,4,16,158,-142,0.01,0.1,,uncertain,442000,38.5,58.18,1.54
Ben Paton,5,3,114,-111,0.0,0.07,,uncertain,442000,38.5,58.18,1.54
Ben Paton,6,1,32,-31,0.0,0.03,,uncertain,442000,38.5,58.18,1.54
